HGNC,BaseMean,log2FC,StdErr,Wald-Stats,P-value,P-adj
HIST1H4K,1.51544941230875,0.093162048837436,0.129072810713212,0.721779035589715,0.470430340663157,
HIST1H2AK,4.3601933186686,-0.195019501073444,0.179040583603768,-1.08924746081614,0.276044774691538,
HIST1H2BN,9.13784379852582,-0.005715273961195,0.215001464625506,-0.026582488501416,0.978792740476097,
HIST1H2AL,7.39014096595221,0.221994186814582,0.219253153110649,1.01250168430896,0.311298241775612,
HIST1H1B,5.06912987708888,0.07158818753626,0.193395875508617,0.370163982804642,0.711260311069481,
HIST1H3I,0.662312811962823,0.010768483175369,0.07994902020719,0.134691871738544,0.892855500038242,
HIST1H4L,0.331156405981411,0.004204223087099,0.062525860092506,0.067239748175851,0.946390842240601,
HIST1H2AM,12.4557226753729,0.264080817894861,0.2376995632885,1.11098570919266,0.266574500659978,
HIST1H2BO,6.41964928160453,-0.209182427428446,0.213173264372222,-0.981278904953073,0.326455222509644,
,0,,,,,
,0,,,,,
OR2B2,0,,,,,
OR2B6,1.03798034620264,0.007177410738196,0.100165362914264,0.071655615567826,0.942875978961633,
,11.1400056374398,-0.553491355183066,0.231091142089594,-2.39512146670026,0.016614860085681,
ZNF192P1,6.18025855861593,-0.216111125595234,0.208254216608546,-1.03772749053843,0.299396942654729,
,0,,,,,
NKAPL,2.83231244727886,-0.030134017025178,0.158564642420603,-0.190042474571634,0.849275847083142,
ZSCAN23,6.12532242006402,-0.286835813817242,0.206703729269451,-1.38766637075683,0.165238660859306,
,0,,,,,
,0,,,,,
,0,,,,,
GPX6,0,,,,,
GPX5,0,,,,,
,0,,,,,
,0,,,,,
ZBED9,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
HCG14,0,,,,,
TRIM27,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
ZNF311,0,,,,,
,0,,,,,
OR2W1,0,,,,,
OR2B3,0,,,,,
OR2J3,0,,,,,
OR2J2,0,,,,,
OR2B4P,0,,,,,
OR14J1,0,,,,,
OR5V1,0,,,,,
OR12D3,0,,,,,
OR12D2,0,,,,,
OR11A1,0,,,,,
OR10C1,0,,,,,
OR2H1,0,,,,,
MAS1L,0,,,,,
,0,,,,,
LINC01015,0,,,,,
UBD,0,,,,,
SNORD32B,0,,,,,
OR2H2,0,,,,,
GABBR1,0,,,,,
MOG,0,,,,,
ZFP57,0,,,,,
HLA-F,0,,,,,
HLA-F-AS1,0,,,,,
,0,,,,,
,0,,,,,
,0,,,,,
HLA-G,0,,,,,
,1.19908197924994,0.093659116129049,0.118609638627597,0.789641695335687,0.429737050573592,
,0,,,,,
HCG9,0,,,,,
ZNRD1ASP,0,,,,,
,0,,,,,
,0,,,,,
ZNRD1,0.282165357575462,-0.023158077856855,0.056343967338976,-0.411012552906177,0.68106333015333,
PPP1R11,0,,,,,
RNF39,0,,,,,
TRIM31,0,,,,,
TRIM31-AS1,0,,,,,
TRIM40,0,,,,,
TRIM10,0,,,,,
TRIM15,0,,,,,
TRIM26,0,,,,,
HCG17,0,,,,,
HLA-L,0,,,,,
,0,,,,,
TRIM39,0,,,,,
RPP21,0,,,,,
RPP21,0,,,,,
,0,,,,,
HLA-E,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
GNL1,0,,,,,
PRR3,0,,,,,
ABCF1,0,,,,,
MIR877,0,,,,,
PPP1R10,0,,,,,
MRPS18B,0,,,,,
ATAT1,0,,,,,
C6orf136,0,,,,,
DHX16,0,,,,,
PPP1R18,0,,,,,
NRM,0,,,,,
MDC1,0,,,,,
TUBB,0.355349004334978,0.004423865901788,0.064109263222728,0.069005096602325,0.944985562670093,
FLOT1,0.301353245507575,-0.023158077856855,0.056343967338976,-0.411012552906178,0.681063330153329,
IER3,0,,,,,
LINC00243,0,,,,,
DDR1,0,,,,,
MIR4640,0,,,,,
GTF2H4,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
VARS2,0,,,,,
SFTA2,0,,,,,
DPCR1,0,,,,,
MUC21,0,,,,,
MUC22,0,,,,,
HCG22,0,,,,,
C6orf15,0,,,,,
PSORS1C1,0,,,,,
CDSN,0,,,,,
PSORS1C2,0,,,,,
CCHCR1,3.33884876195965,-0.061505853907764,0.170728881710979,-0.360254535093159,0.71865679554525,
PSORS1C3,0,,,,,
HCG27,0,,,,,
HLA-C,11.2180549303883,0.361119348644096,0.233716303018634,1.54511835066681,0.122317639047509,
MIR6891,0,,,,,
MICA,0,,,,,
HCP5,0,,,,,
,0,,,,,
MICB,0.340750349947468,0.004292203041251,0.063165224298471,0.067951995562773,0.945823847895692,
MCCD1,0,,,,,
,0,,,,,
DDX39B,0,,,,,
SNORD117,0,,,,,
SNORD84,0,,,,,
ATP6V1G2,0,,,,,
NFKBIL1,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
LTA,0,,,,,
TNF,0,,,,,
LTB,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
LST1,0,,,,,
NCR3,0,,,,,
AIF1,0,,,,,
PRRC2A,0,,,,,
SNORA38,0,,,,,
MIR6832,0,,,,,
BAG6,0,,,,,
APOM,0,,,,,
C6orf47,0,,,,,
GPANK1,0,,,,,
CSNK2B,0,,,,,
LY6G5B,0,,,,,
LY6G5C,0,,,,,
ABHD16A,0,,,,,
MIR4646,0,,,,,
LY6G6F,0,,,,,
,0,,,,,
LY6G6D,0,,,,,
LY6G6C,0,,,,,
MPIG6B,0,,,,,
DDAH2,0.330550554282595,-0.023997307774405,0.057341258777985,-0.418499842623237,0.675581701589016,
CLIC1,0,,,,,
MSH5,0,,,,,
,0,,,,,
SAPCD1,0,,,,,
,0,,,,,
VWA7,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
VARS,0,,,,,
LSM2,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
HSPA1L,0,,,,,
HSPA1A,0,,,,,
HSPA1B,0,,,,,
C6orf48,0.988274188987691,0.016061010274953,0.104728985067698,0.153357833693995,0.878116095312065,
SNORD48,0,,,,,
SNORD52,0,,,,,
NEU1,0,,,,,
SLC44A4,0,,,,,
EHMT2,0,,,,,
C2,0,,,,,
ZBTB12,0,,,,,
C2-AS1,0,,,,,
CFB,0,,,,,
NELFE,0,,,,,
MIR1236,0,,,,,
SKIV2L,0,,,,,
DXO,0,,,,,
STK19,0,,,,,
C4A,0,,,,,
,0,,,,,
,0,,,,,
C4B,0.165275277141298,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
CYP21A2,0,,,,,
TNXB,0,,,,,
ATF6B,0,,,,,
FKBPL,0,,,,,
PRRT1,0,,,,,
PRRT1,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
PPT2,0,,,,,
,0,,,,,
EGFL8,0,,,,,
AGPAT1,1.77183546568174,-0.052894501837777,0.142404007112829,-0.371439701102429,0.710310059978809,
MIR6721,0,,,,,
RNF5,0,,,,,
MIR6833,0,,,,,
AGER,0,,,,,
PBX2,0.481642710200109,-0.017298272740019,0.075540872969858,-0.228992227120825,0.818874957488723,
GPSM3,0,,,,,
NOTCH4,0,,,,,
,0,,,,,
C6orf10,0,,,,,
HCG23,0,,,,,
BTNL2,0,,,,,
HLA-DRA,0,,,,,
HLA-DRB5,1.82771756229019,0.041285324229605,0.13707968663024,0.30117755040518,0.763279107710245,
HLA-DRB6,0.150676622753788,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
HLA-DRB1,1.17447384773264,0.043667347163564,0.120902953867842,0.361176842803167,0.717967252157156,
HLA-DQA1,2.09101546695585,0.156691239642828,0.140181279883651,1.11777578128035,0.263662767628075,
HLA-DQB1,0.350569508542161,0.032686399593257,0.058810932027913,0.555787818117608,0.578355914195046,
HLA-DQA2,0,,,,,
MIR3135B,0,,,,,
HLA-DQB2,0,,,,,
HLA-DOB,0,,,,,
TAP2,0,,,,,
PSMB8,0,,,,,
PSMB8-AS1,0,,,,,
TAP1,0,,,,,
PSMB9,0,,,,,
,0.150676622753788,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
HLA-DMB,0,,,,,
HLA-DMA,0.467799695334051,-0.015802917308553,0.074939517991228,-0.210875619861913,0.832984328873186,
,0,,,,,
BRD2,7.77764069540873,0.059924594567774,0.222973880541938,0.268751633250169,0.788120815380895,
HLA-DOA,0,,,,,
HLA-DPA1,0,,,,,
HLA-DPB1,0,,,,,
HLA-DPB2,0,,,,,
COL11A2,0,,,,,
RXRB,0,,,,,
SLC39A7,0,,,,,
HSD17B8,0,,,,,
MIR219A1,0,,,,,
RING1,0,,,,,
HCG25,0,,,,,
VPS52,0,,,,,
RPS18,0,,,,,
B3GALT4,0,,,,,
WDR46,0,,,,,
MIR6873,0,,,,,
PFDN6,0,,,,,
MIR6834,0,,,,,
RGL2,0,,,,,
TAPBP,0.330550554282595,-0.023997307774405,0.057341258777985,-0.418499842623237,0.675581701589016,
ZBTB22,0,,,,,
DAXX,4.79595813382582,-0.008639649421488,0.198403247581861,-0.043545907271118,0.965266370500208,
KIFC1,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
PHF1,0,,,,,
CUTA,0,,,,,
SYNGAP1,0,,,,,
MIR5004,0,,,,,
ZBTB9,0,,,,,
GGNBP1,0.330550554282595,-0.023997307774405,0.057341258777985,-0.418499842623237,0.675581701589016,
LINC00336,0,,,,,
MIR3934,1.42183133441282,-0.047362950731205,0.118200638529764,-0.400699618211268,0.688641291923241,
IP6K3,1.49042574762773,-0.007864371519173,0.132557540380048,-0.059327983128123,0.952690873051488,
MLN,10.2323926168668,-0.230786906647359,0.227859338142843,-1.01284813924405,0.31113270288402,
LINC01016,0,,,,,
MIR7159,0,,,,,
MIR1275,0,,,,,
MIR6835,0,,,,,
RPS10-NUDT3,0,,,,,
SPDEF,1.09435862205817,-0.097477264389707,0.105119179987679,-0.927302366714926,0.35376956587565,
TCP11,1.9719186700052,0.027933666041653,0.146864555021228,0.190200188449929,0.849152263454671,
MIR7111,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
TULP1,0.89599224007082,0.079341724464514,0.09685055688003,0.819218051196083,0.41266201774859,
MIR5690,0,,,,,
,0.301353245507575,-0.023158077856855,0.056343967338976,-0.411012552906178,0.681063330153329,
,0.541398875257294,0.081899291351338,0.078590957168307,1.04209560873456,0.297367354294708,
ARMC12,1.08682160678595,0.113670476576065,0.109337175087649,1.03963246247164,0.298510689030966,
CLPSL2,0.68650541031639,0.009549960845411,0.085946021381762,0.111115799101292,0.911524520453594,
CLPSL1,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
CLPS,0,,,,,
LHFPL5,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
SLC26A8,6.74034025915373,-0.23300166708639,0.211578625003773,-1.10125333824357,0.270786413368832,
PNPLA1,0.458205751367995,-0.01281766837992,0.069661736077199,-0.18399869285077,0.854014480369879,
C6orf222,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
PXT1,1.75663095959541,-0.102006511507518,0.137910898540273,-0.739655187423275,0.459509245902118,
MIR3925,0,,,,,
RAB44,0.306357955929028,-0.026968256715221,0.060732590458394,-0.444049175437304,0.657007030931472,
CPNE5,0.82314869966903,-0.01518226361153,0.102007476363191,-0.148834812435455,0.881683980213286,
PI16,1.71375559224822,0.060119943310807,0.131433909986267,0.457415771295921,0.647372230561871,
FGD2,2.76924789381399,0.172538107428532,0.162368939773249,1.06263000589573,0.287949774001863,
TMEM217,1.4610785947432,-0.001431179670487,0.125036983601647,-0.011446050834423,0.990867572167212,
,0,,,,,
MIR4462,0,,,,,
,0,,,,,
GLP1R,1.28074865562509,-0.026275540469207,0.107575060660194,-0.244253085315057,0.807034815655795,
KCNK17,1.20999688372381,0.070282937118626,0.106663480644128,0.658922216809313,0.509945718491122,
KCNK16,0,,,,,
KIF6,0.527365541856147,0.070679372131577,0.073309737148157,0.964119841116556,0.334985846310045,
,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,0.141082678787731,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
TDRG1,1.29421661175299,-0.07750773337802,0.118335858127858,-0.654980955090345,0.512480016024784,
LRFN2,0.380147454387361,0.034590626101238,0.060472814367496,0.572002915078972,0.567319999763042,
,0,,,,,
,0,,,,,
UNC5CL,6.70961218051595,-0.034334888328518,0.203977208164023,-0.168327082410641,0.866325969148173,
TSPO2,0,,,,,
APOBEC2,2.52525905387625,-0.140234065720811,0.154631414454861,-0.906892472109848,0.364463662407818,
ADCY10P1,3.8289885481704,-0.316298543237813,0.181758233377816,-1.74021576552371,0.081821138338654,
TREML1,1.25194709610462,0.126927723249686,0.110005674553962,1.15382887077724,0.24857033524108,
TREM2,0,,,,,
TREML2,1.49528067022655,0.045557455521033,0.12764563039878,0.356905719206415,0.721162387968991,
,7.54605836765234,-0.031530756875444,0.218321334717268,-0.14442361721669,0.885165968467635,
TREML4,1.08757724630741,0.102855990776603,0.10444693743547,0.984767895565638,0.324738093700183,
,0,,,,,
,0,,,,,
TREM1,12.4960308417758,0.254795980297625,0.235625081665781,1.08136187580844,0.279536173312244,
NCR2,0,,,,,
LINC01276,0,,,,,
FOXP4-AS1,7.89422455607622,-0.039255624391725,0.222388675062376,-0.176518091043594,0.859886937232109,
MIR4641,0,,,,,
PGC,5.35903703020822,0.100379180480497,0.204697315110446,0.490378588631399,0.623866025006138,
GUCA1B,7.19928150707931,-0.391788279888843,0.212675958443549,-1.84218415074328,0.065448217968084,
,2.11137447128626,0.163911896982051,0.144100724985251,1.13748141793754,0.25533708832205,
,5.27788631698932,-0.077749499522681,0.200675032301938,-0.387439825626628,0.698430624974216,
TTBK1,6.27157553996333,0.38001875770963,0.206821663507084,1.83742240182017,0.066147562248207,
SLC22A7,0.852571279359563,0.07660280110819,0.094459305712756,0.810960873893499,0.417388140141006,
CRIP3,4.65651649151352,-0.098064950434278,0.176603855203542,-0.555282048182103,0.578701755841812,
MIR6780B,0,,,,,
LRRC73,7.93330686011272,-0.120762494280075,0.22192775420808,-0.544152283751081,0.586336684268757,
,0,,,,,
,13.2549237189393,0.168255695566193,0.23865001543062,0.705031153099207,0.480790849237562,
C6orf223,0.515844785683459,0.025268619588671,0.072514743972765,0.348461818994504,0.727493383134024,
CAPN11,4.03250468075293,0.161616225251281,0.181245271133354,0.891698990217343,0.372554294937372,
MIR4647,0,,,,,
SPATS1,3.35667510238462,-0.147466527504313,0.167783376690114,-0.878910237792361,0.379449947239072,
MIR4642,0,,,,,
MIR586,0,,,,,
RUNX2,3.96009711755033,0.044914884497779,0.185457482704311,0.242184266942682,0.808637385393685,
CLIC5,9.44766574581963,-0.275292806857191,0.229367279840885,-1.2002270203848,0.230051184066846,
RCAN2,11.6228432711293,0.018364010608607,0.232282199152125,0.079059052633559,0.936985652789758,
,0,,,,,
,0,,,,,
CYP39A1,10.8367408061799,-0.004177184794815,0.234424448849168,-0.017818895662641,0.985783330593863,
SLC25A27,4.10181420277684,0.125361752548416,0.168444352303086,0.744232447300157,0.456735861223812,
PLA2G7,6.492417754255,0.050218638771041,0.213020435466738,0.235745639431304,0.813630052675104,
ANKRD66,0,,,,,
MEP1A,0,,,,,
ADGRF5,1.09834236295864,0.137930112868545,0.100286841662503,1.37535603457055,0.169021092267862,
,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
ADGRF1,0.988274188987691,0.016061010274953,0.104728985067698,0.153357833693995,0.878116095312065,
ADGRF2,0.763808067775571,-0.056649165622463,0.090537029031361,-0.625701618758005,0.531510671302698,
ADGRF4,9.98859476696517,0.028485585884182,0.222366839952478,0.128101770436051,0.898068434988265,
OPN5,0,,,,,
PTCHD4,2.11451262783584,0.006153549272411,0.149930720378892,0.041042617929539,0.96726192027373,
GLYATL3,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
RHAG,0,,,,,
CRISP2,0.365358481464761,0.039629485767477,0.064651289731033,0.612972856881076,0.539894287315014,
CRISP3,0,,,,,
PGK2,1.9920874120874,0.074921212237593,0.147011173351997,0.509629373940202,0.610311140927985,
,0,,,,,
,0,,,,,
CRISP1,0,,,,,
DEFB133,0,,,,,
DEFB114,0,,,,,
DEFB113,0,,,,,
DEFB110,0,,,,,
DEFB112,0,,,,,
TFAP2D,0.165275277141298,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
TFAP2B,11.6602151504701,-0.224277767078477,0.23402085384001,-0.958366587414495,0.337877937512837,
PKHD1,9.79144729077652,-0.173744127484293,0.223468483013597,-0.777488284438402,0.436870743822787,
,0,,,,,
MIR206,0,,,,,
MIR133B,0,,,,,
IL17A,0,,,,,
IL17F,0.948686766012708,-0.03611879032539,0.103862853621589,-0.3477546501561,0.728024450247808,
PAQR8,5.29187917596489,-0.080114478958493,0.199663599095922,-0.401247294555701,0.688238063470886,
,0.380147454387361,0.034590626101238,0.060472814367496,0.572002915078972,0.567319999763042,
GSTA5,0,,,,,
,0.477393639300108,-0.014695265050057,0.070529689117603,-0.208355732655423,0.834951217997156,
GCM1,0.352080787585066,0.032785842940272,0.058898955464307,0.556645575151845,0.577769608685024,
MIR5685,0,,,,,
,0,,,,,
,0,,,,,
LINC01564,0,,,,,
KLHL31,1.09894785560277,-0.110032110232784,0.111282694504667,-0.988762095692866,0.322779553514958,
,0.330550554282595,-0.023997307774405,0.057341258777985,-0.418499842623237,0.675581701589016,
MLIP-IT1,0,,,,,
MLIP,0.301353245507575,-0.023158077856855,0.056343967338976,-0.411012552906178,0.681063330153329,
TINAG,0,,,,,
HCRTR2,1.07668206945583,-0.048810389726766,0.103975722366158,-0.469440256013576,0.63875497960805,
GFRAL,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
HMGCLL1,1.23403969425474,0.137416249877737,0.116235831563723,1.182219355504,0.23711867452765,
BMP5,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
COL21A1,0.739199936258278,-0.105195987111346,0.090447424074477,-1.16306227831015,0.244804235373164,
,7.78532893302612,0.347272197460613,0.209229907390198,1.65976366281602,0.096962006458686,
,0.165275277141298,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
,0.340750349947468,0.004292203041251,0.063165224298471,0.067951995562773,0.945823847895692,
MIR548U,0,,,,,
,0,,,,,
,0,,,,,
,1.02398754351395,0.063782936365905,0.106622451432999,0.598212998375727,0.549697819373893,
KHDRBS2,3.81421521534748,0.23696375630705,0.173607481963739,1.36493976887785,0.172271981505154,
EYS,5.15385952968854,-0.058072859965507,0.197795340798656,-0.293600747778087,0.769063004308934,
ZC3H11B,5.81125680166311,-0.270726215673492,0.207539072035128,-1.30445902556445,0.192077121299362,
,0,,,,,
,0,,,,,
LINC02549,0,,,,,
,0.350569508542161,0.032686399593257,0.058810932027913,0.555787818117608,0.578355914195046,
ADGRB3,0.706864470933682,0.057088266037795,0.087488410689634,0.652523752435229,0.514063355176481,
COL19A1,7.26262139772069,0.142142366926556,0.216158180509603,0.657584952794514,0.510804866095346,
COL9A1,6.86924199944343,-0.132390398904075,0.214040200761902,-0.618530530399503,0.536225679078712,
,2.49788776826066,-0.041532466454493,0.157060308445469,-0.264436424871235,0.791443647122432,
MIR30C2,0.165275277141298,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
MIR30A,0,,,,,
,0,,,,,
RIMS1,1.3624304441846,0.010819809149931,0.116302883138407,0.093031306343924,0.92587869019916,
KCNQ5,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
KCNQ5-IT1,0,,,,,
MIR4282,0,,,,,
KCNQ5-AS1,0,,,,,
DPPA5,0,,,,,
KHDC3L,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
CGAS,3.78040781365083,0.011894762791151,0.170556894788214,0.069740732592023,0.944400020771146,
,1.87486280362754,0.087998609557507,0.130654838690472,0.673519713770264,0.500616711333678,
,0.150676622753788,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
,11.2727208867719,-0.188911804982412,0.234125205559268,-0.806883669492774,0.419733508200957,
,0,,,,,
MIR4463,0,,,,,
IMPG1,2.93227598001323,-0.012108107049666,0.169600974036141,-0.071391730610499,0.943085990834595,
HMGN3-AS1,8.89149234969782,-0.205062633813227,0.218820612941487,-0.937126676763588,0.348693400675893,
,0.861184312888654,-0.015907395460614,0.093207806093982,-0.170665914446843,0.864486465885149,
,7.09067922121616,-0.031318391780308,0.217386452942755,-0.144067817273576,0.885446917660329,
,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
LINC01526,0,,,,,
,0.291759301541519,-0.026084726757642,0.059745437613256,-0.436597802270595,0.662403056777112,
RIPPLY2,0.758803357354118,-0.057098082166362,0.091046799631525,-0.627128931466487,0.530574723903191,
MRAP2,13.7225393904835,0.166656110311065,0.237514583232222,0.701666853643773,0.482886948775065,
TBX18-AS1,0,,,,,
NT5E,6.63224825521953,-0.055979287619582,0.21259313227466,-0.263316538124378,0.792306613767444,
,0,,,,,
,0,,,,,
HTR1E,1.42009484074128,-0.078072667776727,0.11050114304935,-0.706532671267118,0.479856942543808,
CGA,1.4462896218206,-0.002828797382562,0.124776216273604,-0.022670966206885,0.981912735491703,
,4.46542730716552,-0.115393916215686,0.192579515217374,-0.599201405639825,0.54903858554999,
C6orf163,6.63239910883153,0.103674460900569,0.21348488538523,0.48562904448008,0.627230199844399,
SMIM8,1.15084657036544,0.036146779642694,0.110561430919903,0.3269384209479,0.743714460774665,
,0,,,,,
SPACA1,1.09955370730159,-0.053638733720707,0.109687699528628,-0.489013207052518,0.624832346671444,
,0,,,,,
GABRR2,1.14027177224929,-0.009126655778628,0.115648924853678,-0.078916909864705,0.93709871306242,
,2.22633773951379,0.104463192776148,0.153488194969389,0.680594314090293,0.496128225707173,
GJA10,2.03626401232011,0.07815031900113,0.149464050342693,0.52287034120878,0.601064485268651,
MIR4464,0,,,,,
MIR4643,0,,,,,
,0,,,,,
,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,0.315951899895085,-0.027533672388835,0.061355432795196,-0.448756876685112,0.653607050051056,
MANEA-AS1,0.685899558617573,-0.036586550800314,0.080667334198482,-0.453548529449266,0.650153806665106,
FUT9,8.3156565184739,0.249621421543454,0.220158265103313,1.13382716486394,0.256867053825906,
FHL5,0,,,,,
KLHL32,2.56576155062142,0.128059093400286,0.151194850607506,0.846980521398316,0.397005978653596,
,0,,,,,
MIR2113,0,,,,,
POU3F2,4.37868582541402,-0.270896498623239,0.175634135235136,-1.54239093818845,0.122978622300441,
MIR548AI,0,,,,,
,8.64815427271171,0.147266477180577,0.222641024257445,0.661452567745509,0.508322123528354,
MCHR2,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
MCHR2-AS1,0,,,,,
SIM1,4.13905147244478,0.147157116318215,0.169231178694448,0.869562674286586,0.38453944330223,
GRIK2,0.72070748579974,0.055646136079938,0.088170356199743,0.631120690426557,0.527961613575609,
LIN28B-AS1,0.696514887446173,0.057973141634204,0.086978531623481,0.666522422856735,0.505077236319467,
BVES-AS1,9.42062490070712,0.375174166973516,0.226804491595881,1.65417432579775,0.098092097813273,
,0,,,,,
LINC02532,0,,,,,
MIR587,0,,,,,
SOBP,11.1950835110929,-0.224286694005717,0.22872832545464,-0.980581191944227,0.326799312981616,
SCML4,1.33937412242267,0.018763915248718,0.115894158135949,0.161905617595554,0.871380178987532,
NR2E1,3.8973232563262,-0.112098888543987,0.16710765405964,-0.670818396528864,0.502336226519797,
LINC00222,0,,,,,
,0,,,,,
CCDC162P,4.80557180541417,-0.158214727038247,0.197874305812444,-0.799571861483682,0.423958895868211,
GPR6,0,,,,,
METTL24,4.01162077357485,0.132494263590629,0.183628099666449,0.721535886017981,0.470579869711363,
DDO,0,,,,,
SLC22A16,1.1156439131097,0.088864741766408,0.09727040762879,0.913584551897215,0.360935186728185,
,0,,,,,
WISP3,0.316367433058811,0.004066262759354,0.061508927955289,0.066108496677259,0.947291446281456,
,0,,,,,
LINC02541,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
LINC01268,0,,,,,
,0.909064446944179,-0.12512953958238,0.098026291462146,-1.276489579642,0.201782508052596,
HDAC2-AS2,7.93998791844472,0.076022126637303,0.22169386049612,0.342914893841335,0.731662486724681,
HS3ST5,5.86740500266734,0.164517747263284,0.207550022691741,0.792665522892428,0.427972722505323,
FRK,4.41970447550948,-0.205747493272747,0.193376130105367,-1.06397564766985,0.287339731554739,
,6.18550964581086,0.248923394689477,0.204411632167241,1.21775552619147,0.22331688947416,
COL10A1,1.14353998899921,-0.055889008669712,0.111776933957426,-0.500004846178721,0.617071665113118,
TRAPPC3L,0.165275277141298,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
CALHM4,6.83138520041484,0.204605414448246,0.203977664116241,1.00307754446902,0.315823448301956,
RSPH4A,6.97434557836382,-0.268351817259067,0.215126019722024,-1.24741682854459,0.212244699200528,
GPRC6A,0,,,,,
RFX6,2.17500434573749,-0.044180403382403,0.14532306755949,-0.30401507568175,0.761116405703319,
VGLL2,0,,,,,
ROS1,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,6.95095803364869,0.027837043023138,0.217381848839127,0.128055967744293,0.898104681726964,
,0,,,,,
,0.150676622753788,-0.009877677395407,0.056343967338976,-0.175310292510662,0.860835824759139,
PLN,0,,,,,
,9.4101496473097,-0.081397487734442,0.223936649481889,-0.363484440455673,0.716243033985725,
MIR548B,0,,,,,
,0.176040393792533,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
MIR3144,0,,,,,
FABP7,1.46143392585905,0.177697335351588,0.112559483273011,1.57869714913834,0.114405539050351,
CLVS2,0.88139358568331,0.08068565125566,0.096225153720294,0.838508935929536,0.401744931152588,
TRDN,2.83230681265995,-0.039897635868779,0.157768564428337,-0.252887107221551,0.800355452672865,
,0,,,,,
NKAIN2,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,0.491426972701256,-0.014983566461675,0.071203995347553,-0.210431540934449,0.83333087761759,
LINC02523,0.175284754271081,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,0,,,,,
NCOA7-AS1,0.330550554282595,-0.023997307774405,0.057341258777985,-0.418499842623237,0.675581701589016,
MIR588,0,,,,,
KIAA0408,0,,,,,
C6orf58,0,,,,,
THEMIS,0,,,,,
PTPRK,0,,,,,
,0,,,,,
TMEM244,0,,,,,
SAMD3,0.190073727193681,0.016683123527489,0.056343967338976,0.296094228280369,0.767158121637709,
,4.83006504520238,-0.027445845340762,0.192090776029014,-0.142879558863445,0.886385302586016,
